application_id,skill_match_score,experience_gap,skill_coverage_ratio,gpa_normalized,projects_normalized,internships_normalized,hackathons_normalized,research_normalized,certification_gap,education_match,specialization_match,seniority_match,leadership_experience,fit_score,fit_label
A009058,0.1111,0.7062937,0.92311716,0.7,0.75,0.75,0.0,0.0,0.25,1.0,0.0,0.0,1.0,56.64,1
A009059,0.0,0.3846154,0.0,0.625,0.375,0.0,0.6,0.0,0.25,1.0,0.0,1.0,1.0,47.12,0
A009060,0.1111,0.3146853,0.61558574,0.305,0.125,0.25,0.6,0.0,0.5,1.0,0.0,1.0,1.0,46.56,0
A009061,0.3333,0.6923077,0.38493723,0.415,0.875,0.5,0.2,0.3333,0.5,1.0,0.0,0.0,0.0,65.19,1
A009062,0.1111,0.6853147,0.92311716,0.25,0.25,0.5,0.8,0.0,1.0,1.0,0.0,0.0,0.0,52.64,1
A009063,0.1111,0.34965035,0.5387029,0.845,0.25,0.0,0.2,0.0,0.75,1.0,0.0,1.0,0.0,56.59,1
A009064,0.3333,0.30769232,0.5387029,0.215,0.75,0.5,0.4,0.3333,0.0,1.0,0.0,1.0,1.0,48.57,0
A009065,0.2222,0.45454547,0.0,0.65,0.5,0.25,0.8,0.3333,1.0,0.0,0.0,0.0,1.0,45.78,0
A009066,0.1111,0.8321678,0.07688285,0.57,0.875,0.0,0.2,0.3333,1.0,0.0,0.0,0.0,1.0,49.46,0
A009067,0.0,0.6993007,0.1537657,0.405,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.55,0
A009068,0.0,0.5314685,0.4618201,0.045,0.625,0.25,0.6,0.0,0.5,1.0,0.0,0.0,0.0,47.58,0
A009069,0.1111,0.3916084,0.92311716,0.56,0.125,0.25,0.4,0.0,0.5,1.0,0.0,1.0,0.0,54.11,1
A009070,0.4444,0.6993007,1.0,0.245,0.25,0.25,0.8,0.0,0.5,1.0,0.0,0.0,0.0,63.26,1
A009071,0.2222,0.42657343,0.61558574,0.09,0.875,0.0,0.8,0.3333,0.5,1.0,0.0,1.0,1.0,56.05,1
A009072,0.1111,0.7062937,0.69246864,0.215,0.25,0.25,0.2,0.0,0.75,1.0,0.0,0.0,1.0,51.29,1
A009073,0.1111,0.5874126,0.61558574,0.465,0.5,0.5,0.0,0.3333,0.5,1.0,0.0,0.0,0.0,56.04,1
A009074,0.1111,0.41958043,0.38493723,0.4,0.125,0.0,0.8,0.0,0.25,1.0,1.0,1.0,1.0,50.51,1
A009075,0.1111,0.6993007,0.5387029,0.825,0.25,0.5,0.2,0.3333,0.0,1.0,0.0,0.0,1.0,50.39,1
A009076,0.3333,0.35664335,0.5387029,0.42,0.625,0.25,0.6,0.0,0.25,0.0,0.0,1.0,0.0,43.99,0
A009077,0.0,0.61538464,0.1537657,0.41,0.5,0.25,0.2,0.0,1.0,0.0,0.0,0.0,0.0,43.1,0
A009078,0.3333,0.7062937,0.8462343,0.995,0.25,0.75,0.6,0.0,0.0,1.0,0.0,0.0,0.0,60.87,1
A009079,0.1111,0.48251748,0.69246864,0.325,0.375,1.0,0.2,0.0,0.5,1.0,0.0,0.0,0.0,56.01,1
A009080,0.1111,0.5174825,0.3080544,0.65,1.0,0.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,58.39,1
A009081,0.1111,0.44055945,0.61558574,0.78,0.625,0.5,0.0,0.3333,0.0,1.0,1.0,0.0,0.0,54.81,1
A009082,0.1111,0.5804196,0.61558574,0.08,1.0,0.5,1.0,0.3333,0.0,1.0,0.0,0.0,0.0,46.69,0
A009083,0.0,0.67132866,0.07688285,0.395,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,41.2,0
A009084,0.2222,0.62237763,0.92311716,0.175,1.0,1.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,53.53,1
A009085,0.0,0.3006993,0.0,0.5,0.125,0.75,0.0,0.6667,0.25,1.0,1.0,1.0,1.0,43.62,0
A009086,0.2222,0.6923077,0.5387029,0.77,0.875,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,59.35,1
A009087,0.4444,0.54545456,0.8462343,0.895,0.5,0.5,0.2,1.0,0.25,1.0,0.0,0.0,0.0,68.01,1
A009088,0.0,0.3846154,0.5387029,0.295,0.625,0.75,0.4,0.0,0.25,1.0,0.0,1.0,0.0,48.07,0
A009089,0.2222,0.36363637,0.1537657,0.76,0.5,1.0,0.2,0.0,0.25,1.0,0.0,1.0,1.0,60.88,1
A009090,0.0,0.55944055,0.4618201,0.97,0.5,0.0,0.4,0.3333,0.0,1.0,0.0,0.0,0.0,47.2,0
A009091,0.2222,0.72727275,0.5387029,0.07,0.375,0.5,0.4,0.3333,0.0,1.0,1.0,0.0,0.0,50.35,1
A009092,0.0,0.5874126,0.23064853,0.44,0.5,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,41.9,0
A009093,0.2222,0.57342654,0.1537657,0.03,0.25,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,54.33,1
A009094,0.0,0.66433567,0.07688285,0.87,0.625,0.25,0.2,0.6667,0.0,1.0,0.0,0.0,0.0,47.83,0
A009095,0.0,0.6503497,0.07688285,0.875,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.75,0
A009096,0.1111,0.84615386,0.5387029,0.765,0.125,0.25,0.2,1.0,0.5,1.0,0.0,0.0,1.0,56.16,1
A009097,0.0,0.6923077,0.0,0.69,0.625,0.75,0.4,0.0,0.25,1.0,0.0,0.0,1.0,52.02,0
A009098,0.1111,0.46853146,0.5387029,0.515,0.5,0.75,0.2,0.0,0.25,1.0,0.0,0.0,0.0,53.54,1
A009099,0.0,0.7762238,0.23064853,0.37,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.2,0
A009100,0.4444,0.6013986,0.92311716,0.765,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,61.21,1
A009101,0.0,0.37762237,0.0,0.245,0.625,0.25,0.0,0.6667,0.25,0.0,0.0,1.0,1.0,38.08,1
A009102,0.2,0.16083916,0.0,0.625,0.375,0.0,0.6,0.0,0.25,0.0,0.0,0.0,1.0,28.12,0
A009103,0.2,0.44755244,0.3080544,0.665,0.5,1.0,0.2,0.6667,0.75,1.0,0.0,0.0,0.0,63.15,0
A009104,0.2,0.35664335,0.4618201,0.88,0.5,0.5,0.6,0.0,0.0,0.0,0.0,1.0,1.0,47.8,0
A009105,0.2,0.3846154,0.8462343,0.515,0.75,0.25,0.0,0.3333,0.5,0.0,0.0,1.0,1.0,52.4,1
A009106,0.2,0.12587413,0.92311716,0.57,1.0,1.0,0.8,0.0,0.25,0.0,0.0,0.0,1.0,25.7,0
A009107,0.2,0.44755244,0.07688285,0.88,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.05,1
A009108,0.2,0.46853146,0.92311716,0.405,0.375,0.25,0.0,0.0,0.25,1.0,0.0,0.0,1.0,52.93,1
A009109,0.0,0.13286713,0.38493723,0.925,0.125,0.5,0.4,0.0,1.0,0.0,0.0,0.0,0.0,27.38,0
A009110,0.2,0.5174825,0.3080544,0.945,0.25,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,49.2,0
A009111,0.4,0.36363637,0.1537657,0.9,0.375,0.0,0.2,0.3333,0.0,0.0,0.0,1.0,0.0,52.38,1
A009112,0.0,0.5244755,0.07688285,0.765,0.5,1.0,0.0,0.3333,0.25,0.0,0.0,0.0,1.0,38.15,0
A009113,0.2,0.3986014,0.69246864,0.95,0.25,0.0,0.6,0.0,0.5,1.0,0.0,1.0,1.0,60.75,1
A009114,0.0,0.12587413,0.3080544,0.865,0.75,0.5,0.4,0.0,0.25,0.0,0.0,0.0,0.0,18.4,0
A009115,0.0,0.54545456,0.69246864,0.12,0.625,1.0,0.2,0.0,0.75,0.0,0.0,0.0,1.0,43.83,0
A009116,0.2,0.37762237,0.92311716,0.39,0.625,0.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,50.52,1
A009117,0.2,0.16083916,0.61558574,0.725,0.875,0.25,0.6,0.0,0.0,1.0,0.0,0.0,0.0,36.12,0
A009118,0.0,0.15384616,0.8462343,0.87,0.375,0.25,1.0,0.0,0.5,0.0,0.0,0.0,0.0,28.08,0
A009119,0.4,0.3986014,0.8462343,0.145,0.375,0.0,0.6,0.6667,0.0,0.0,0.0,1.0,0.0,44.82,0
A009120,0.2,0.3846154,0.5387029,0.685,0.25,0.25,0.0,0.0,0.5,1.0,0.0,1.0,1.0,59.1,1
A009121,0.2,0.25174826,0.92311716,0.01,0.75,0.5,0.0,0.3333,0.0,0.0,0.0,1.0,0.0,28.35,0
A009122,0.0,0.3006993,0.23064853,0.11,0.5,0.25,0.0,0.0,0.25,1.0,0.0,1.0,1.0,36.6,0
A009123,0.8,0.25174826,0.8462343,0.835,0.5,0.5,0.0,0.0,0.75,1.0,0.0,1.0,0.0,71.85,1
A009124,0.4,0.23776224,0.69246864,0.715,0.75,0.25,0.6,0.0,0.25,0.0,0.0,1.0,0.0,36.9,1
A009125,0.2,0.43356642,1.0,0.875,0.75,0.25,0.0,0.0,0.5,1.0,0.0,0.0,0.0,63.5,1
A009126,0.2,0.30769232,0.3080544,0.165,0.75,0.75,0.2,0.0,0.5,0.0,0.0,1.0,0.0,44.9,0
A009127,0.2,0.17482518,0.0,0.335,0.875,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,26.72,0
A009128,0.0,0.5944056,0.5387029,0.855,0.25,0.5,0.4,1.0,0.5,0.0,0.0,0.0,1.0,47.3,0
A009129,0.2,0.27972028,0.4618201,0.64,0.25,0.5,0.6,0.0,0.25,1.0,0.0,1.0,0.0,45.65,0
A009130,0.0,0.61538464,0.3080544,0.435,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,30.23,0
A009131,0.2,0.06993007,0.61558574,0.435,0.625,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,21.98,0
A009132,0.4,0.34265736,0.69246864,0.06,0.75,0.25,0.6,0.6667,0.25,1.0,0.0,1.0,1.0,57.35,1
A009133,0.2,0.61538464,0.8462343,0.71,1.0,0.25,0.0,0.6667,0.5,0.0,0.0,0.0,0.0,55.6,1
A009134,0.2,0.3006993,0.4618201,0.945,0.375,0.0,0.0,0.3333,0.25,1.0,0.0,1.0,0.0,50.32,1
A009135,0.0,0.18181819,0.4618201,0.57,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.82,0
A009136,0.4,0.13986014,0.7693515,0.3,0.5,0.25,0.2,0.0,0.25,1.0,1.0,0.0,1.0,42.5,0
A009137,0.2,0.45454547,0.23064853,0.965,0.625,0.0,0.4,0.0,0.25,1.0,0.0,0.0,1.0,58.78,1
A009138,0.0,0.14685315,0.61558574,0.66,0.375,0.5,0.4,0.3333,0.0,0.0,0.0,0.0,0.0,18.48,0
A009139,0.0,0.4055944,0.4618201,0.515,0.25,0.75,0.4,0.0,0.75,0.0,0.0,1.0,1.0,37.4,0
A009140,0.2,0.5944056,0.3080544,0.605,0.75,0.25,0.6,0.6667,0.5,0.0,0.0,0.0,0.0,45.8,0
A009141,0.2,0.3916084,0.61558574,0.415,0.125,0.25,0.4,0.6667,0.5,1.0,0.0,1.0,0.0,55.77,1
A009142,0.2,0.11888112,0.4618201,0.86,0.625,0.75,0.2,0.0,0.25,1.0,0.0,0.0,0.0,40.73,0
A009143,0.2,0.37762237,0.0,0.38,0.375,0.5,0.0,0.0,0.25,1.0,0.0,1.0,1.0,53.68,1
A009144,0.0,0.2027972,0.23064853,0.65,0.5,1.0,0.2,0.0,0.25,1.0,0.0,0.0,1.0,36.5,0
A009145,0.4,0.28671327,0.69246864,0.675,0.625,0.0,0.2,0.0,0.25,0.0,0.0,1.0,1.0,46.38,0
A009146,0.0,0.15384616,0.38493723,0.405,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.55,0
A009147,0.4,0.34265736,0.69246864,0.115,0.5,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.15,1
A009148,0.4,0.25874126,0.61558574,0.02,0.625,0.0,1.0,0.0,0.25,1.0,0.0,1.0,1.0,44.82,0
A009149,0.0,0.09090909,0.38493723,0.315,0.25,0.25,0.0,0.3333,0.25,1.0,0.0,0.0,0.0,24.4,0
A009150,0.0,0.46853146,0.0,0.69,0.625,0.75,0.4,0.0,0.25,1.0,0.0,0.0,1.0,52.02,0
A009151,0.0,0.37062937,0.1537657,0.145,0.75,0.5,0.2,0.0,0.0,0.0,0.0,1.0,1.0,34.7,0
A009152,0.2,0.23076923,1.0,0.73,0.875,0.0,0.4,1.0,0.25,0.0,0.0,1.0,0.0,36.67,0
A009153,0.0,0.48251748,0.8462343,0.995,0.25,0.75,0.6,0.0,0.0,0.0,0.0,0.0,0.0,41.7,0
A009154,0.0,0.10489511,0.3080544,0.77,0.375,1.0,0.6,0.0,0.25,1.0,0.0,0.0,0.0,32.57,0
A009155,0.2,0.46153846,0.38493723,0.725,0.375,0.5,0.2,0.3333,0.0,0.0,0.0,0.0,1.0,45.63,0
A009156,0.4,0.1958042,0.61558574,0.755,0.25,0.5,0.4,0.0,0.5,0.0,1.0,0.0,0.0,47.3,1
A009157,0.2,0.13986014,0.3080544,0.81,0.125,0.5,0.8,0.0,0.25,1.0,0.0,0.0,0.0,36.72,0
A009158,0.4,0.2937063,0.5387029,0.84,0.5,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.4,0
A009159,0.0,0.42657343,0.92311716,0.685,0.5,0.5,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,38.85,0
A009160,0.2,0.5034965,1.0,0.515,1.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,1.0,48.65,0
A009161,0.0,0.2937063,0.69246864,0.405,0.125,0.5,0.0,0.6667,0.75,1.0,0.0,1.0,0.0,41.68,0
A009162,0.4,0.36363637,0.61558574,0.325,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.62,1
A009163,0.2,0.46153846,0.69246864,0.01,0.5,0.5,0.6,0.0,0.0,1.0,1.0,0.0,1.0,49.6,0
A009164,0.2,0.5104895,0.92311716,0.905,0.5,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,50.05,1
A009165,0.4,0.4755245,1.0,0.245,0.25,0.25,0.8,0.0,0.5,1.0,0.0,0.0,0.0,61.7,1
A009166,0.0,0.44755244,0.0,0.725,0.375,1.0,0.4,0.0,0.75,0.0,0.0,0.0,0.0,48.62,0
A009167,0.4,0.18881118,1.0,0.875,0.5,0.0,0.0,0.3333,0.5,1.0,0.0,0.0,0.0,51.75,1
A009168,0.2,0.26573426,0.3080544,0.29,0.25,0.25,0.6,0.0,0.25,0.0,0.0,1.0,0.0,32.65,0
A009169,0.4,0.3146853,1.0,0.235,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,36.85,0
A009170,0.0,0.5034965,0.0,0.425,0.875,0.25,0.4,0.6667,0.25,0.0,0.0,0.0,0.0,33.63,0
A009171,0.2,0.1958042,0.7693515,0.755,0.5,0.0,0.4,1.0,1.0,1.0,0.0,0.0,1.0,44.05,0
A009172,0.6,0.30769232,0.69246864,0.24,0.625,0.75,0.6,0.3333,0.0,1.0,0.0,1.0,1.0,58.53,1
A009173,0.0,0.26573426,0.1537657,0.58,0.5,0.5,0.6,0.0,0.5,0.0,0.0,1.0,0.0,27.3,0
A009174,0.0,0.22377622,0.38493723,0.03,0.375,0.0,0.8,0.0,0.25,0.0,0.0,1.0,0.0,19.68,0
A009175,0.2,0.5034965,0.61558574,0.17,0.75,0.5,0.2,0.3333,0.0,0.0,0.0,0.0,0.0,41.95,0
A009176,0.2,0.22377622,0.92311716,0.5,0.875,0.25,0.4,0.0,0.25,0.0,0.0,1.0,0.0,27.38,0
A009177,0.0,0.3846154,1.0,0.455,0.5,0.5,0.6,0.3333,0.0,1.0,0.0,1.0,0.0,44.05,0
A009178,0.0,0.5174825,0.23064853,0.695,0.5,0.25,0.8,0.0,0.75,0.0,0.0,0.0,1.0,45.95,0
A009179,0.2,0.12587413,1.0,0.765,0.25,0.25,0.4,0.0,0.25,1.0,0.0,0.0,0.0,35.9,0
A009180,0.2,0.33566433,0.5387029,0.95,0.875,0.5,0.4,0.3333,0.75,0.0,0.0,1.0,1.0,48.88,0
A009181,0.0,0.4055944,0.0,0.62,0.625,0.0,0.0,0.3333,0.5,0.0,0.0,1.0,0.0,44.83,0
A009182,0.2,0.4755245,0.92311716,0.015,0.375,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,48.02,0
A009183,0.0,0.34265736,0.07688285,0.44,0.375,0.25,0.0,0.3333,0.25,0.0,0.0,1.0,0.0,30.27,0
A009184,0.6,0.32867134,0.92311716,0.93,0.625,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59.93,1
A009185,0.4,0.16083916,0.8462343,0.36,0.375,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.98,0
A009186,0.0,0.45454547,0.38493723,0.685,0.375,1.0,0.2,0.3333,0.0,1.0,0.0,0.0,0.0,47.72,0
A009187,0.0,0.12587413,0.92311716,0.545,1.0,0.5,0.4,0.0,0.0,0.0,1.0,0.0,0.0,22.95,0
A009188,0.2,0.33566433,0.69246864,0.715,0.375,0.25,0.8,0.3333,0.25,0.0,0.0,1.0,1.0,46.52,1
A009189,0.2,0.46153846,1.0,0.305,0.375,0.25,0.8,0.6667,0.25,0.0,0.0,0.0,1.0,44.42,0
A009190,0.2,0.2027972,0.4618201,0.875,0.375,0.25,0.0,0.3333,0.25,1.0,0.0,0.0,0.0,42.12,1
A009191,0.4,0.5804196,0.3080544,0.08,0.5,0.25,0.4,0.3333,0.5,0.0,0.0,0.0,0.0,53.8,0
A009192,0.0,0.34265736,0.69246864,0.91,0.75,0.75,0.2,0.0,0.25,0.0,0.0,1.0,0.0,46.35,0
A009193,0.0,0.3916084,0.5387029,0.305,1.0,0.25,0.2,0.0,0.5,1.0,0.0,1.0,1.0,52.05,1
A009194,0.0,0.4755245,0.69246864,0.185,0.125,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.98,0
A009195,0.2,0.3216783,0.0,0.42,0.625,0.25,0.0,0.3333,0.0,1.0,1.0,1.0,0.0,49.32,0
A009196,0.0,0.2937063,0.0,0.22,0.125,0.5,0.0,0.0,0.25,1.0,0.0,1.0,0.0,35.83,0
A009197,0.4,0.62237763,0.69246864,0.14,0.5,0.25,0.4,0.3333,0.25,0.0,0.0,0.0,1.0,50.4,1
A009198,0.0,0.08391608,0.07688285,0.345,0.5,0.75,0.4,0.6667,0.25,0.0,0.0,0.0,0.0,20.45,0
A009199,0.4,0.55244756,0.92311716,0.06,0.625,0.5,0.4,0.0,0.5,0.0,0.0,0.0,0.0,55.23,1
A009200,0.0,0.37062937,0.07688285,0.32,0.125,0.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,47.83,0
A009201,0.2857,0.20979021,0.61558574,0.165,0.625,0.0,0.2,0.0,0.5,1.0,0.0,1.0,1.0,42.77,0
A009202,0.0,0.26573426,0.5387029,0.715,0.75,1.0,0.8,1.0,0.0,1.0,0.0,1.0,0.0,38.9,0
A009203,0.0,0.41958043,0.1537657,0.575,0.25,0.5,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,52.0,0
A009204,0.4286,0.4055944,0.38493723,0.685,0.375,1.0,0.2,0.3333,0.0,1.0,0.0,0.0,0.0,62.73,1
A009205,0.1429,0.34265736,0.92311716,0.685,0.875,0.0,0.6,1.0,0.0,1.0,0.0,1.0,0.0,50.22,1
A009206,0.0,0.57342654,0.38493723,0.215,0.5,0.5,0.6,1.0,0.0,1.0,0.0,0.0,0.0,49.65,0
A009207,0.1429,0.055944055,0.4618201,0.755,0.25,0.25,0.6,0.0,0.0,1.0,0.0,0.0,0.0,29.8,0
A009208,0.0,0.54545456,0.5387029,0.52,0.625,0.5,0.4,1.0,0.0,0.0,0.0,0.0,0.0,45.83,0
A009209,0.1429,0.15384616,0.23064853,0.325,0.625,0.25,0.2,0.3333,0.0,1.0,1.0,0.0,0.0,39.37,0
A009210,0.4286,0.3216783,0.7693515,0.195,0.5,0.75,0.8,0.3333,0.0,0.0,0.0,1.0,0.0,45.95,0
A009211,0.4286,0.54545456,0.7693515,0.26,0.625,0.0,0.2,0.0,0.25,1.0,0.0,0.0,0.0,63.73,1
A009212,0.2857,0.5244755,0.8462343,0.86,0.375,0.25,0.2,0.0,0.0,1.0,0.0,0.0,1.0,64.48,1
A009213,0.1429,0.27272728,0.4618201,0.29,0.875,0.75,0.2,0.6667,0.0,1.0,0.0,1.0,0.0,47.77,0
A009214,0.0,0.13986014,0.07688285,0.055,0.125,0.25,0.6,0.0,0.5,1.0,0.0,0.0,0.0,25.17,0
A009215,0.4286,0.07692308,0.69246864,0.535,0.25,0.75,0.6,0.0,0.75,1.0,0.0,0.0,0.0,47.6,1
A009216,0.1429,0.10489511,0.5387029,0.97,0.125,0.5,0.6,0.3333,0.0,1.0,0.0,0.0,1.0,40.33,0
A009217,0.0,0.35664335,0.0,0.535,0.875,0.25,0.4,0.0,0.0,1.0,1.0,1.0,1.0,48.72,0
A009218,0.1429,0.27972028,0.3080544,0.7,0.125,0.75,0.2,0.0,0.75,1.0,0.0,1.0,0.0,48.62,0
A009219,0.2857,0.2027972,1.0,0.35,0.375,0.5,0.4,0.0,0.0,1.0,1.0,1.0,1.0,39.88,0
A009220,0.1429,0.25174826,0.7693515,0.055,0.625,0.5,0.6,0.0,0.0,1.0,0.0,1.0,1.0,33.67,0
A009221,0.2857,0.44055945,0.0,0.01,0.25,0.5,0.8,0.0,0.0,1.0,0.0,0.0,1.0,48.35,0
A009222,0.1429,0.14685315,0.1537657,0.995,0.625,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,28.57,0
A009223,0.1429,0.11888112,0.38493723,0.4,0.625,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,27.12,0
A009224,0.0,0.34265736,0.3080544,0.295,0.75,0.25,0.2,0.3333,0.25,1.0,0.0,1.0,1.0,49.7,0
A009225,0.2857,0.09090909,0.7693515,0.62,0.375,0.75,0.2,0.3333,0.5,1.0,0.0,0.0,1.0,44.07,0
A009226,0.1429,0.07692308,0.0,0.42,0.25,0.5,0.2,0.3333,0.0,1.0,0.0,0.0,1.0,27.45,0
A009227,0.0,0.09090909,0.07688285,0.41,0.75,0.25,0.4,0.0,0.0,1.0,0.0,0.0,0.0,23.85,0
A009228,0.1429,0.3986014,0.0,0.29,0.25,0.25,0.2,0.0,0.0,1.0,0.0,0.0,0.0,53.15,1
A009229,0.2857,0.37062937,0.4618201,0.97,0.125,0.25,0.6,0.6667,0.25,1.0,0.0,1.0,1.0,64.32,1
A009230,0.1429,0.45454547,0.07688285,0.67,0.625,0.25,0.2,0.6667,0.0,1.0,0.0,0.0,1.0,50.82,1
A009231,0.1429,0.18881118,0.5387029,0.65,0.75,0.25,0.2,0.0,0.5,1.0,0.0,1.0,1.0,42.75,0
A009232,0.0,0.4125874,0.07688285,0.14,0.5,0.5,0.2,0.6667,0.0,1.0,0.0,0.0,0.0,40.9,0
A009233,0.1429,0.27972028,0.23064853,0.92,0.0,0.0,0.4,0.0,0.0,1.0,0.0,1.0,0.0,39.2,0
A009234,0.0,0.24475524,0.1537657,0.81,0.25,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41.85,1
A009235,0.2857,0.27272728,0.7693515,0.17,0.25,0.25,0.4,0.3333,0.25,1.0,0.0,1.0,0.0,46.45,0
A009236,0.0,0.5244755,1.0,0.98,0.5,0.5,0.0,0.3333,0.0,1.0,0.0,0.0,1.0,57.3,1
A009237,0.0,0.24475524,0.7693515,0.135,0.75,0.5,0.2,1.0,0.0,1.0,0.0,1.0,0.0,37.6,0
A009238,0.2857,0.34265736,0.4618201,0.315,0.25,0.0,0.0,0.6667,0.0,1.0,0.0,1.0,1.0,48.4,0
A009239,0.2857,0.37762237,0.69246864,0.67,0.875,0.0,0.2,0.0,0.75,1.0,0.0,0.0,0.0,64.07,0
A009240,0.1429,0.32867134,0.3080544,0.655,0.75,0.25,0.2,0.3333,0.0,1.0,0.0,1.0,1.0,48.3,0
A009241,0.2857,0.46153846,0.1537657,0.275,0.375,0.25,0.4,0.0,0.5,1.0,0.0,0.0,0.0,58.62,1
A009242,0.0,0.25174826,0.07688285,0.29,0.5,0.0,0.2,0.0,0.25,1.0,0.0,1.0,0.0,36.4,0
A009243,0.0,0.3006993,0.1537657,0.945,0.875,0.5,0.2,0.0,0.25,1.0,0.0,1.0,0.0,51.82,1
A009244,0.1429,0.3216783,0.07688285,0.15,0.375,0.25,0.4,0.6667,0.25,1.0,0.0,1.0,1.0,48.38,0
A009245,0.1429,0.23776224,0.1537657,0.86,1.0,0.25,0.2,0.3333,0.0,1.0,0.0,1.0,1.0,41.6,0
A009246,0.2857,0.5104895,0.38493723,0.86,0.875,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.48,1
A009247,0.0,0.062937066,0.23064853,0.615,0.875,0.25,0.4,0.0,0.5,1.0,0.0,0.0,0.0,34.52,0
A009248,0.0,0.2027972,0.07688285,0.53,0.5,0.25,0.2,0.0,0.0,1.0,0.0,1.0,0.0,28.3,0
A009249,0.1429,0.24475524,0.5387029,0.01,0.75,0.25,0.2,0.0,0.0,1.0,1.0,1.0,1.0,43.35,0
A009250,0.2857,0.37762237,0.92311716,0.685,0.5,0.5,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,56.35,1
A009251,0.0,0.36363637,0.61558574,0.205,0.875,1.0,0.2,0.0,0.0,1.0,0.0,1.0,1.0,45.42,0
A009252,0.2857,0.3216783,0.4618201,0.945,0.375,0.25,0.4,0.0,0.0,1.0,0.0,1.0,0.0,53.33,1
A009253,0.1429,0.23776224,0.7693515,0.91,0.375,0.5,0.2,0.3333,0.0,0.0,0.0,1.0,0.0,32.48,0
A009254,0.0,0.56643355,0.3080544,0.435,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.73,0
A009255,0.2857,0.5174825,0.38493723,0.865,0.625,0.25,0.2,0.0,0.0,1.0,0.0,0.0,1.0,57.77,1
A009256,0.2857,0.3986014,0.07688285,0.395,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,51.2,1
A009257,0.1429,0.22377622,0.8462343,0.645,0.375,0.25,0.2,0.3333,0.0,1.0,0.0,1.0,1.0,35.33,0
A009258,0.4286,0.034965035,0.8462343,0.51,0.25,0.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0,44.35,0
A009259,0.2857,0.07692308,0.92311716,0.77,0.5,0.0,0.8,0.0,0.25,1.0,0.0,0.0,0.0,43.2,0
A009260,0.1429,0.34965035,0.3080544,0.67,0.5,0.5,0.6,0.0,0.0,0.0,0.0,1.0,0.0,43.7,0
A009261,0.1429,0.3146853,1.0,0.36,0.125,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,49.23,0
A009262,0.0,0.34265736,0.92311716,0.645,0.5,0.5,0.4,0.0,0.5,1.0,0.0,1.0,1.0,52.95,1
A009263,0.4286,0.48251748,0.8462343,0.09,1.0,0.5,1.0,0.3333,0.0,1.0,0.0,0.0,1.0,57.9,1
A009264,0.1429,0.26573426,0.4618201,0.43,0.125,0.75,0.0,0.3333,0.0,1.0,0.0,1.0,0.0,44.92,0
A009265,0.0,0.24475524,0.5387029,0.69,0.75,0.0,0.6,0.3333,0.75,1.0,0.0,1.0,1.0,41.15,0
A009266,0.0,0.062937066,0.92311716,0.23,0.5,0.5,0.4,0.0,0.0,1.0,0.0,0.0,0.0,21.8,0
